,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
582,583,27,No,non_travel,655.06,None,1,1,marketing,3,male,83.21649364381666,3,2, sales executive ,2,None,5290.83,13756.17,0,yes,13,3.0,4,part time,1,11.468326246921832,0,2.757877382624754,5,None,1,4,1996,64525.66821328796,yes
583,584,41,No,travel_rarely,556.26,None,6,3,None,4,male,69.53070192374665,2,2, manufacturing director ,2,single,4492.84,11681.39,6,yes,15,3.0,4,part time,0,9.926608529498209,3,3.0,5,None,1,2,1982,53914.11,yes
584,585,37,No,travel_rarely,290.04,None,10,3,medical,3,female,36.25,3,1, laboratory technician ,1,None,2342.59,6090.75,6,no,20,4.0,2,part time,1,6.2582319292009085,3,3.0,5,4.0,0,3,1986,28111.13,yes
585,586,40,Yes,non_travel,658.25,None,22,2,None,22,male,82.2804718595566,2,2, sales executive ,3,None,5594.285494865947,13823.33,2,yes,12,3.0,1,full time,2,8.0,6,3.0,6,None,1,0,1983,63800.0,yes
586,587,55,No,non_travel,1582.77,None,2,3,None,3,female,197.85,3,4, manager ,4,single,12783.92,33238.2,2,yes,13,3.0,3,full time,0,24.071409544152,2,3.0,5,None,1,2,1968,153407.07,no
587,588,26,Yes,travel_frequently,320.05,None,3,1,None,3,male,40.004035423165924,3,1, research scientist ,1,None,2821.6591183453907,6721.0,0,no,22,4.0,3,full time,0,6.581066917537236,2,3.0,6,None,0,4,1997,31020.0,yes
588,589,40,No,travel_rarely,556.26,None,2,2,marketing,4,female,69.53070192374665,3,2, sales executive ,2,divorced,4492.84,11681.39,7,no,12,3.0,3,part time,2,9.926608529498209,5,3.0,5,None,1,3,1983,53914.11,yes
589,590,25,No,non_travel,556.26, sales ,4,2,None,2,female,69.53051788921965,2,2, sales executive ,4,single,4758.116653807833,11681.39,1,yes,11,3.0,2,part time,0,5.0,3,3.0,5,None,1,3,1998,53914.11,no
590,591,30,No,non_travel,556.26,None,12,3,None,2,female,69.53070178692886,3,2, sales executive ,3,single,4758.101495651279,11681.39,0,no,11,3.15366929016042,2,part time,0,9.824931229320809,6,3.0,5,None,4,4,1993,53914.11,yes
591,592,52,No,travel_rarely,1032.49,None,32,3,None,4,male,129.06,2,3, manufacturing director ,3,married,8662.240411815483,21682.23,2,no,14,3.142095201481492,3,part time,0,16.365020910141617,4,3.0,5,None,0,4,1971,100071.84,no
592,593,42,No,travel_frequently,470.06,None,12,2,None,1,female,58.75674201992252,3,2, research scientist ,3,None,3796.67,9871.33,2,no,11,3.0,2,part time,1,19.0,3,3.0,5,None,0,2,1981,45560.0,no
593,594,30,No,travel_rarely,556.26,None,2,3,life sciences,3,female,78.39641449959528,1,2, manufacturing director ,4,None,4492.84,11681.39,2,no,20,4.0,3,part time,0,11.0,2,3.0,5,None,0,2,1993,60788.31329069064,yes
594,595,35,No,travel_rarely,436.43,None,22,3,life sciences,4,male,54.55,1,1, laboratory technician ,3,single,3525.0,9165.0,0,no,15,3.0,3,full time,0,8.275442755583846,2,3.0,5,None,4,3,1988,42300.0,no
595,596,31,No,travel_rarely,1032.49,None,7,3,None,3,male,129.06,2,3, manager ,4,divorced,8662.260363924248,21682.23,9,no,21,4.0,3,part time,1,10.0,3,2.0,5,None,0,1,1992,100071.84,yes
596,597,35,No,travel_rarely,501.33, sales ,1,3,None,1,female,62.664008739879314,3,2, sales executive ,3,single,4307.787438477437,10527.83,1,no,16,3.0,4,part time,0,5.0,3,3.0,5,None,0,3,1988,48590.0,yes
597,598,25,No,non_travel,290.04,None,13,1,None,2,male,36.25246660121136,3,1, sales representative ,3,None,2342.59,6090.75,1,no,11,3.0,3,part time,0,7.0,1,3.0,7,None,0,6,1998,28111.13,yes
598,599,32,No,travel_rarely,652.27,None,9,4,None,1,female,81.53,3,2, research scientist ,4,married,5545.233630946156,13697.67,1,no,12,3.0,4,full time,1,6.0,2,2.761003763426278,6,None,0,5,1991,63220.0,no
599,600,47,Yes,non_travel,556.26,None,27,2,life sciences,2,female,69.53,4,2, sales executive ,3,None,4492.84,11681.39,4,yes,12,3.0,4,part time,0,8.0,2,3.0,5,None,1,3,1976,53914.11,no
600,601,30,No,travel_frequently,290.04,None,5,4,life sciences,2,male,36.25,2,1, research scientist ,4,divorced,2575.6073588508284,6090.75,9,no,12,3.0,2,part time,1,10.0,3,2.0,5,None,0,3,1993,28111.13,yes
601,602,45,No,non_travel,1110.26,None,9,3,marketing,4,male,138.78264088846063,3,3, sales executive ,1,divorced,8967.5,23315.5,4,yes,12,3.0,3,full time,1,18.0,2,3.0,5,None,0,2,1978,107610.0,no
602,603,36,No,travel_rarely,290.04,None,8,3,life sciences,1,male,73.96277946414085,2,1, human resources ,1,None,2342.59,6090.75,0,no,21,4.0,3,part time,0,11.349157870683797,3,3.0,5,None,0,3,1987,57350.59060060069,yes
603,604,31,No,non_travel,290.04,None,11,4,None,4,male,36.25243858339422,3,1, research scientist ,4,None,2342.59,6090.75,3,no,19,3.0,2,part time,1,6.25822883604409,2,3.0,6,None,0,2,1992,28111.13,yes
604,605,37,No,travel_frequently,306.74,None,21,2,medical,3,female,38.34030367699727,3,1, sales representative ,4,married,2712.5476071463017,6441.5,5,no,15,3.0,2,full time,1,6.398283701006853,3,3.0,5,4.0,0,0,1986,29730.0,no
605,606,39,No,travel_rarely,536.92,None,2,3,life sciences,4,female,67.11377678373252,2,2, human resources ,4,None,4336.67,11275.33,8,no,11,3.0,3,part time,2,13.0,2,3.0,5,None,0,4,1984,52040.0,no
606,607,42,No,non_travel,556.26,None,14,2,None,3,female,69.53,2,2, sales executive ,3,None,4492.84,11681.39,7,no,17,3.0,1,part time,0,9.926608529308576,6,3.0,5,None,0,3,1981,53914.11,yes
607,608,30,No,travel_rarely,1032.49,None,8,2,None,3,male,129.06,3,3, sales executive ,3,None,8339.32,21682.23,5,no,11,3.0,1,part time,1,16.48879018968539,2,4.0,8,None,7,7,1993,100071.84,no
608,609,50,No,non_travel,1795.13,None,1,2,medical,4,male,224.39350689083747,3,4, research director ,4,divorced,14499.17,37697.83,9,no,22,3.1251329144503535,3,full time,1,32.0,1,2.0,5,None,1,3,1973,173990.0,yes
609,610,59,No,travel_rarely,1032.49, sales ,1,2,None,2,male,99.95055792906658,3,3, manager ,4,None,8339.32,21682.23,3,yes,14,3.0,3,part time,1,14.0,1,1.0,6,None,0,4,1964,77500.74158289228,yes
610,611,54,No,non_travel,1032.49,None,2,4,life sciences,3,female,129.0604808054018,2,3, sales executive ,3,married,8339.32,21682.23,6,no,11,3.0,2,part time,1,13.0,4,3.0,9,None,7,0,1969,100071.84,yes
611,612,56,No,non_travel,290.04,None,9,3,medical,1,female,36.25,3,1, research scientist ,3,married,2575.582246424358,6090.75,2,no,19,3.0,2,part time,1,18.0,4,3.0,5,None,0,3,1967,28111.13,no
612,613,48,No,non_travel,1742.1,None,1,4,None,1,male,217.76,4,4, manager ,4,single,14479.673168319985,36584.17,2,no,22,3.124805424634304,3,full time,0,26.11020915172452,3,2.0,5,None,2,1,1975,168850.0,yes
613,614,39,No,non_travel,556.26, research & development ,9,3,life sciences,3,male,69.53066153596035,3,2, laboratory technician ,2,single,4492.84,11681.39,9,no,15,3.0,3,part time,0,9.0,2,2.0,5,None,0,3,1984,53914.11,no
614,615,35,No,travel_rarely,446.02,None,8,4,technical degree,3,male,55.751239222043424,3,1, human resources ,3,None,3854.419335973676,9366.5,1,no,17,3.0,2,full time,0,6.0,2,1.0,5,None,1,4,1988,43230.0,yes
615,616,42,No,travel_rarely,531.87, sales ,4,4,marketing,2,male,66.48169326976729,3,2, sales executive ,1,single,4295.83,11169.17,7,no,13,3.0,4,part time,0,9.590508323673156,3,2.7541990569294597,6,None,1,5,1981,51550.0,no
616,617,44,Yes,non_travel,302.92,None,10,4,None,3,male,37.8630993217289,3,1, research scientist ,3,single,2681.2531363069165,6361.33,1,yes,11,3.0,3,full time,0,6.0,4,3.0,6,None,0,2,1979,29360.0,no
617,618,29,No,travel_rarely,290.04,None,15,1,None,2,female,36.25,1,1, research scientist ,4,married,2575.619931974584,6090.75,0,yes,18,3.160023256915729,1,part time,1,6.0,2,2.0,5,None,1,3,1994,28111.13,no
618,619,33,No,non_travel,290.04,None,2,3,human resources,2,male,50.148694079373854,3,1, human resources ,3,None,2342.59,6090.75,1,no,13,3.0,4,part time,1,5.0,2,3.0,5,None,1,4,1990,38885.96212833289,yes
619,620,54,No,travel_frequently,1032.49,None,1,4,None,4,female,129.06122545884156,3,3, manufacturing director ,3,None,8339.32,21682.23,7,no,17,3.0,1,part time,1,33.0,2,1.0,5,None,1,4,1969,100071.84,no
620,621,46,No,non_travel,1938.55, sales ,4,2,None,4,female,242.3202381974313,2,5, manager ,2,married,15657.5,40709.5,2,no,14,3.0,3,part time,1,28.973807541117175,2,3.0,11,None,0,8,1977,187890.0,yes
621,622,30,No,non_travel,556.26,None,9,2,medical,3,female,69.5307063451299,3,2, manufacturing director ,3,single,4492.84,11681.39,7,yes,18,3.153333630871838,3,part time,0,10.0,3,3.0,8,4.0,1,7,1993,53914.11,yes
622,623,32,Yes,travel_rarely,503.8,None,7,2,life sciences,4,male,62.97369372421342,3,2, laboratory technician ,3,None,4069.17,10579.83,1,no,18,3.0,1,part time,1,9.203804154719649,3,3.0,10,None,1,1,1991,48830.0,yes
623,624,40,Yes,non_travel,1032.49,None,25,4,None,4,male,129.06,2,3, sales executive ,2,single,8662.26352553597,21682.23,2,yes,12,3.0,3,part time,0,9.0,2,3.0,5,None,1,0,1983,100071.84,yes
624,625,34,No,non_travel,209.34,None,26,1,None,1,female,26.165485670388097,2,1, research scientist ,3,divorced,1914.0884478078094,4396.17,1,no,20,4.0,3,part time,3,5.0,2,3.0,5,None,0,0,1989,20290.0,yes
625,626,39,No,travel_rarely,556.26, sales ,21,4,None,1,male,69.53063659206049,2,2, sales executive ,4,married,4758.10725552074,11681.39,3,no,12,3.0,4,part time,2,8.0,2,4.0,5,None,1,4,1984,53914.11,no
626,627,37,No,non_travel,309.11,None,4,1,None,3,male,38.63699355047071,3,1, research scientist ,3,married,2496.67,6491.33,7,yes,15,3.0,4,full time,0,8.0,2,3.0,6,None,1,3,1986,29960.0,no
627,628,33,No,non_travel,556.26, sales ,41,1,life sciences,41,male,69.53063454121552,3,2, sales executive ,4,married,4492.84,11681.39,6,no,13,3.0,1,part time,0,8.0,2,4.0,5,None,1,2,1990,53914.11,yes
628,629,39,No,non_travel,1032.49, research & development ,25,2,None,3,male,129.06,3,3, healthcare representative ,3,None,8339.32,21682.23,3,no,21,4.0,2,part time,1,13.0,2,3.0,6,None,0,5,1984,100071.84,no
629,630,52,No,travel_rarely,290.04,None,8,4,other,3,female,36.25264823236711,3,1, laboratory technician ,1,married,2575.601045165173,6090.75,9,no,13,3.1625961505493954,3,part time,0,12.0,2,1.0,5,None,0,4,1971,28111.13,yes
630,631,36,No,non_travel,957.25,None,3,4,None,1,female,119.65626423193628,3,2, sales executive ,2,single,7731.67,20102.33,3,yes,16,3.0,4,full time,0,15.0,3,3.0,5,None,0,1,1987,92780.0,yes
631,632,36,No,non_travel,556.26,None,47,4,life sciences,47,male,69.53,2,2, laboratory technician ,4,single,4492.84,11681.39,1,no,16,3.0,3,part time,0,10.0,2,2.0,10,None,1,8,1987,53914.11,yes
632,633,24,No,travel_rarely,429.41,None,4,1,None,4,female,78.67160719353177,3,2, sales executive ,3,married,3468.33,9017.67,1,yes,12,3.0,3,part time,2,11.553343853700067,3,3.0,5,None,0,3,1999,61001.68882768423,yes
633,634,34,No,travel_rarely,290.04,None,1,3,life sciences,4,female,36.25,2,1, laboratory technician ,2,None,2575.6167873267113,6090.75,5,no,17,3.0,1,part time,1,7.0,2,2.0,5,None,0,2,1989,28111.13,no
634,635,28,No,non_travel,556.26, sales ,5,3,None,4,male,69.53070192374665,3,2, sales executive ,1,single,4492.84,11681.39,0,no,18,3.0,4,part time,0,9.926608529498209,4,3.0,5,None,1,3,1995,53914.11,yes
635,636,33,No,travel_rarely,290.04, research & development ,4,4,medical,1,female,36.25250437272162,2,1, laboratory technician ,2,None,2342.59,6090.75,8,no,11,3.0,4,part time,0,8.0,5,3.0,5,None,0,2,1990,28111.13,yes
636,637,47,No,travel_rarely,556.26,None,14,3,medical,3,female,69.53069653571825,3,2, sales executive ,3,married,4492.84,11681.39,3,no,17,3.0,3,part time,1,9.926617910235917,4,2.0,5,None,1,2,1976,53914.11,yes
637,638,40,Yes,non_travel,290.04,None,9,4,life sciences,4,male,36.25,3,1, laboratory technician ,1,single,2342.59,6090.75,3,no,14,3.0,2,part time,0,15.0,3,1.0,5,None,1,0,1983,28111.13,no
638,639,45,No,travel_rarely,290.04,None,49,3,technical degree,49,male,36.2524493396417,3,1, research scientist ,4,married,2342.59,6090.75,4,no,20,4.0,4,part time,1,6.258231929857144,3,3.0,5,None,0,3,1978,28111.13,yes
639,640,40,No,travel_rarely,556.26,None,9,2,None,1,male,69.53,3,2, sales executive ,1,None,4758.101511851467,11681.39,0,no,12,3.0,4,part time,0,9.824921366758936,5,4.0,8,None,7,1,1983,53914.11,yes
640,641,29,No,non_travel,913.4,None,2,1,life sciences,1,male,114.1747011397095,3,2, healthcare representative ,4,None,7377.5,19181.5,1,no,19,3.0,4,full time,1,6.0,0,4.0,6,None,1,3,1994,88530.0,yes
641,642,40,No,non_travel,556.26,None,14,2,life sciences,4,female,69.53051583830202,3,2, sales executive ,1,married,4492.84,11681.39,1,no,15,3.0,3,part time,1,5.0,2,3.0,5,None,1,2,1983,53914.11,yes
642,643,43,No,non_travel,503.08,None,27,3,None,4,male,62.883411219923744,4,1, laboratory technician ,2,divorced,4322.153678466708,10564.67,5,no,12,3.0,3,full time,1,9.094647108267448,0,2.754289272814024,6,None,0,2,1980,48760.0,no
643,644,30,No,non_travel,220.9,None,7,3,None,2,male,27.60997224028255,2,1, research scientist ,2,None,2008.8182274603573,4638.83,1,no,12,3.0,2,part time,1,6.0,3,2.0,6,None,1,1,1993,21410.0,yes
644,645,38,No,non_travel,800.22, research & development ,2,2,None,4,female,82.5705469749042,2,3, manufacturing director ,3,None,6463.33,16804.67,3,no,19,3.0,4,part time,1,10.0,6,4.0,5,None,0,2,1985,64024.84874225703,yes
645,646,37,No,travel_rarely,406.1, research & development ,10,3,None,2,female,50.76,3,1, research scientist ,2,married,3527.076826355742,8528.0,1,no,11,3.0,1,full time,1,8.0,2,1.0,8,None,7,7,1986,39360.0,no
646,647,39,No,travel_rarely,556.26,None,12,3,medical,4,male,69.53071267999412,3,2, manufacturing director ,2,None,4492.84,11681.39,4,no,21,4.0,3,part time,0,9.926611623311263,3,3.0,5,None,1,0,1984,53914.11,yes
647,648,36,No,travel_rarely,705.92, research & development ,11,2,life sciences,11,male,88.24,4,2, healthcare representative ,1,divorced,5985.043268910976,14824.33,6,no,20,4.0,1,full time,1,13.0,3,3.0,5,None,0,4,1987,68420.0,yes
648,649,23,Yes,travel_rarely,411.56,None,8,1,medical,4,male,51.443611173278555,2,1, laboratory technician ,3,single,3324.17,8642.83,1,no,11,3.1555635899862313,1,full time,0,5.0,2,3.0,5,None,1,2,2000,39890.0,yes
649,650,35,No,non_travel,508.65,None,2,4,None,1,male,63.57973949749351,2,1, research scientist ,4,None,4367.838258393145,10681.67,0,yes,14,3.0,3,full time,0,6.0,2,4.0,5,None,1,4,1988,49300.0,yes
650,651,31,No,travel_frequently,556.26,None,24,1,technical degree,4,female,69.53067434291127,3,2, manufacturing director ,4,single,4758.10406373578,11681.39,2,no,20,4.0,4,part time,0,9.0,3,2.0,5,None,1,4,1992,53914.11,yes
651,652,38,No,travel_rarely,381.95, research & development ,6,2,other,4,female,52.12433249208247,2,1, laboratory technician ,3,married,3085.0,8021.0,1,no,11,3.0,2,part time,1,5.0,3,3.0,5,None,0,4,1985,40417.81634638828,yes
652,653,35,No,non_travel,279.09,None,23,4,medical,2,male,34.88389569583689,1,1, laboratory technician ,3,married,2254.17,5860.83,0,no,16,3.1600764111522075,2,part time,1,6.0,2,4.0,5,None,0,3,1988,27050.0,yes
653,654,40,No,non_travel,458.92,None,12,3,None,2,female,57.37,3,2, healthcare representative ,1,None,3706.67,9637.33,2,no,12,3.0,2,part time,1,15.0,3,3.0,7,None,7,7,1983,44480.0,yes
654,655,27,No,travel_frequently,245.45, research & development ,48,2,None,48,female,30.679460243992093,3,1, laboratory technician ,4,single,2210.1257760433773,5154.5,0,yes,14,3.0,3,part time,0,6.0,3,2.0,5,None,0,2,1996,23790.0,yes
655,656,41,No,non_travel,556.26,None,8,3,None,3,female,90.51579159640019,3,2, sales executive ,2,None,4492.84,11681.39,5,no,21,4.0,3,part time,1,14.0,3,3.0,5,None,1,4,1982,70185.27538729522,yes
656,657,33,No,travel_rarely,566.12,None,15,4,marketing,2,male,70.76351199952742,3,2, sales executive ,3,single,4838.953085062654,11888.5,1,no,14,3.0,2,full time,0,9.960380221048862,2,2.0,10,None,0,9,1990,54870.0,no
657,658,49,No,non_travel,1973.98,None,2,1,life sciences,2,male,179.25809001640138,3,5, research director ,4,married,15943.72,41453.67,3,no,15,3.0,4,part time,0,28.0,3,3.0,5,None,4,3,1974,138993.27640466875,no
658,659,36,No,non_travel,289.92,None,9,4,None,1,male,36.23804924558624,4,1, laboratory technician ,2,None,2574.6817059730984,6088.33,1,no,22,4.0,2,part time,0,5.0,3,3.0,5,None,0,2,1987,28100.0,yes
659,660,41,No,non_travel,922.17,None,3,3,life sciences,3,male,115.27,2,2, sales executive ,2,divorced,7448.33,19365.67,2,no,11,3.0,3,full time,1,14.0,5,3.0,5,None,0,4,1982,89380.0,no
660,661,29,No,non_travel,290.04,None,41,4,medical,41,female,36.2523802814254,2,1, research scientist ,1,single,2342.59,6090.75,1,no,14,3.0,2,part time,0,5.0,3,1.0,5,None,0,4,1994,28111.13,yes
661,662,31,No,non_travel,1025.14,None,5,3,medical,2,male,128.1423068504541,3,2, manufacturing director ,1,None,8280.0,21528.0,0,no,19,3.0,2,full time,0,10.0,2,3.0,9,None,1,7,1992,99360.0,yes
662,663,36,Yes,travel_rarely,290.04,None,9,4,life sciences,3,male,36.252447976442305,2,1, sales representative ,1,single,2342.59,6090.75,7,no,23,4.0,2,part time,0,6.258234303232886,4,2.7469947648150064,5,None,0,3,1987,28111.13,no
663,664,43,No,travel_rarely,290.04,None,2,2,medical,4,female,36.25,4,1, research scientist ,3,None,2575.6199301520055,6090.75,1,no,12,3.0,4,part time,2,6.0,3,2.0,5,None,1,4,1980,28111.13,no
664,665,33,No,travel_frequently,556.26,None,18,3,life sciences,18,female,69.53070357269156,4,2, sales executive ,1,married,4492.84,11681.39,2,no,19,3.1533011309421926,1,part time,2,9.926609003783245,3,3.0,5,None,1,3,1990,53914.11,no
665,666,44,No,non_travel,562.71, sales ,1,5,marketing,2,female,70.33788520284477,3,2, sales executive ,1,None,4811.043719862934,11817.0,5,no,21,4.0,3,full time,1,9.0,2,2.0,4,None,1,3,1979,54540.0,no
666,667,38,No,non_travel,556.26,None,29,5,life sciences,4,female,69.53070674664947,3,2, laboratory technician ,4,single,4758.100939702034,11681.39,1,no,11,3.0,4,part time,0,10.0,2,3.0,10,None,9,9,1985,53914.11,yes
667,668,50,No,non_travel,1933.49,None,7,2,medical,2,female,109.49718277329295,2,5, research director ,3,divorced,15616.67,40603.33,5,no,12,3.157294780219867,4,part time,1,11.058245490276807,2,2.0,27,None,13,8,1973,84902.98336328936,no
668,669,59,No,travel_frequently,564.67,None,1,1,None,1,female,70.583332727516,2,2, sales executive ,3,single,4560.83,11858.17,7,no,11,3.1573928847982815,4,full time,0,20.0,2,2.0,4,None,1,3,1964,54730.0,no
669,670,40,No,travel_frequently,1393.17,None,1,4,life sciences,3,male,174.14639416208573,2,4, healthcare representative ,2,married,11252.5,29256.5,1,no,22,4.0,4,full time,1,22.0,3,2.0,22,None,11,11,1983,135030.0,no
670,671,54,No,travel_rarely,1397.91,None,2,4,technical degree,1,female,174.73941377131234,3,3, research director ,3,None,11290.83,29356.17,9,no,12,3.0,1,full time,1,16.0,5,1.0,4,None,0,3,1969,135490.0,no
671,672,50,No,non_travel,1874.89,None,47,3,None,1,female,234.36274517712386,3,5, research director ,2,None,15568.250393522556,39372.67,3,yes,19,3.0,1,full time,0,28.0,1,2.0,8,None,0,7,1973,181720.0,yes
672,673,54,No,non_travel,1582.77,None,26,3,None,4,female,197.8473882639866,4,4, manager ,4,single,13173.470555171749,33238.2,2,no,12,3.128734009303043,3,full time,0,23.922090743188473,3,3.0,5,None,4,4,1969,153407.07,yes
673,674,24,No,non_travel,286.21,None,18,1,life sciences,2,male,35.78,3,1, laboratory technician ,3,married,2311.67,6010.33,0,no,12,3.0,3,part time,1,6.205462832702251,2,3.0,5,None,1,2,1999,27740.0,yes
674,675,37,No,travel_rarely,1032.49,None,3,3,life sciences,3,male,129.06061258263057,3,3, sales executive ,4,None,8339.32,21682.23,2,no,12,3.0,1,part time,0,16.488799570590032,3,3.0,5,None,1,3,1986,100071.84,yes
675,676,30,No,travel_rarely,290.04,None,2,1,None,2,male,36.25,2,1, laboratory technician ,4,single,2575.619960327889,6090.75,0,no,13,3.0,4,part time,0,6.0,3,3.0,5,None,1,2,1993,28111.13,yes
676,677,34,No,travel_frequently,290.04,None,10,4,None,10,female,36.25243858339422,3,1, sales representative ,3,None,2342.59,6090.75,6,no,18,3.0,4,part time,1,6.25822883604409,3,3.0,4,None,1,2,1989,28111.13,no
677,678,57,No,travel_rarely,973.87, research & development ,24,2,None,3,male,121.73255848048407,4,3, healthcare representative ,4,divorced,7865.83,20451.17,3,no,16,3.0,2,part time,1,12.0,2,1.0,5,None,1,4,1966,94390.0,yes
678,679,38,No,travel_rarely,556.26,None,1,4,life sciences,1,female,85.14621211850171,2,2, sales executive ,4,single,4492.84,11681.39,4,no,22,3.1488710456453872,3,part time,0,12.0,2,4.0,8,None,0,7,1985,66021.9045368293,no
679,680,41,Yes,travel_rarely,290.04,None,20,2,marketing,2,female,36.25235865442847,3,1, sales representative ,2,None,2342.59,6090.75,1,yes,22,4.0,4,part time,0,4.0,5,2.0,4,None,0,2,1982,28111.13,yes
